|dates|Yavapai_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Yavapai_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Yavapai_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Yavapai_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Yavapai_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Yavapai_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Yavapai_Arizona_UnitedStates.TotalPopulation.data|Yavapai_Arizona_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|235099.0|0
