|dates|BoxElder_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|BoxElder_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|BoxElder_Utah_UnitedStates.NYT_ConfirmedDeaths.data|BoxElder_Utah_UnitedStates.NYT_ConfirmedDeaths.missing|BoxElder_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|BoxElder_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|BoxElder_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|BoxElder_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
