|dates|Osage_Kansas_UnitedStates.BLS_EmployedPopulation.data|Osage_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Osage_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Osage_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Osage_Kansas_UnitedStates.BLS_UnemploymentRate.data|Osage_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Osage_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Osage_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-28|7667.5|0|331.0|0|4.138275926736263|0|7998.5|0
0|2020-01-29|7667.5|0|331.0|0|4.138275926736263|0|7998.5|0
0|2020-01-30|7667.5|0|331.0|0|4.138275926736263|0|7998.5|0
0|2020-01-31|7667.5|0|331.0|0|4.138275926736263|0|7998.5|0
0|2020-02-01|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-02|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-03|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-04|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-05|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-06|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-07|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-08|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-09|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-10|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-11|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-12|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-13|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-14|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-15|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-16|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-17|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-18|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-19|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-20|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-21|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-22|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-23|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-24|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-25|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-26|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-27|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-28|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-02-29|7731.5|0|313.5|0|3.896830329397141|0|8045.0|0
0|2020-03-01|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-02|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-03|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-04|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-05|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-06|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-07|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-08|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-09|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-10|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-11|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-12|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-13|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-14|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-15|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-16|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-17|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-18|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-19|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-20|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-21|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-22|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-23|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-24|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-25|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-26|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-27|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-28|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-29|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-30|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-03-31|7685.0|0|288.5|0|3.618235404778328|0|7973.5|0
0|2020-04-01|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-02|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-03|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-04|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-05|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-06|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-07|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-08|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-09|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-10|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-11|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-12|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-13|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-14|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-15|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-16|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-17|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-18|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-19|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-20|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-21|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-22|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-23|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-24|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-25|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-26|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-27|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-28|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-29|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-04-30|6990.5|0|795.5|0|10.217056254816336|0|7786.0|0
0|2020-05-01|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-02|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-03|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-04|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-05|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-06|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-07|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-08|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-09|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-10|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-11|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-12|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-13|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-14|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-15|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-16|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-17|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-18|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-19|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-20|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-21|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-22|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-23|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-24|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-25|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-26|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-27|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-28|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-29|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-30|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-05-31|7264.0|0|559.0|0|7.145596318547872|0|7823.0|0
0|2020-06-01|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-02|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-03|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-04|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-05|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-06|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-07|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-08|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-09|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-10|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-11|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-12|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-13|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-14|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-15|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-16|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-17|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-18|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-19|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-20|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-21|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-22|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-23|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-24|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-25|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-26|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-27|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-28|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-29|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-06-30|7549.0|0|423.0|0|5.306071249372804|0|7972.0|0
0|2020-07-01|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-02|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-03|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-04|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-05|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-06|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-07|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-08|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-09|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-10|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-11|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-12|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-13|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-14|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-15|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-16|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-17|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-18|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-19|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-20|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-21|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-22|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-23|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-24|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-25|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-26|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-27|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-28|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-29|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-30|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-07-31|7756.0|0|466.0|0|5.667720749209438|0|8222.0|0
0|2020-08-01|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-02|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-03|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-04|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-05|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-06|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-07|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-08|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-09|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-10|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-11|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-12|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-13|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-14|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-15|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-16|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-17|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-18|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-19|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-20|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-21|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-22|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-23|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-24|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-25|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-26|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-27|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-28|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-29|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-30|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-08-31|7701.0|0|424.0|0|5.218461538461538|0|8125.0|0
0|2020-09-01|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-02|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-03|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-04|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-05|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-06|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-07|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-08|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-09|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-10|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-11|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-12|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-13|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-14|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-15|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-16|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-17|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-18|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-19|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-20|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-21|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-22|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-23|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-24|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-25|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-26|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-27|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-28|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-29|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-09-30|7450.0|0|399.0|0|5.083450121034526|0|7849.0|0
0|2020-10-01|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-02|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-03|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-04|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-05|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-06|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-07|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-08|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-09|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-10|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-11|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-12|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-13|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-14|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-15|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-16|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-17|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-18|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-19|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-20|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-21|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-22|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-23|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-24|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-25|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-26|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-27|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-28|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-29|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-30|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-10-31|7794.0|0|275.0|0|3.4081050935679764|0|8069.0|0
0|2020-11-01|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-02|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-03|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-04|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-05|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-06|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-07|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-08|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-09|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-10|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-11|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-12|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-13|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-14|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-15|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-16|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-17|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-18|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-19|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-20|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-21|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-22|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-23|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-24|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-25|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-26|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-27|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-28|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-29|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-11-30|7833.0|0|287.0|0|3.5344827586206895|0|8120.0|0
0|2020-12-01|7792.0|0|307.0|0|3.7905914310408693|0|8099.0|0
0|2020-12-02|7792.0|0|307.0|0|3.7905914310408693|0|8099.0|0
0|2020-12-03|7792.0|0|307.0|0|3.7905914310408693|0|8099.0|0
0|2020-12-04|7792.0|0|307.0|0|3.7905914310408693|0|8099.0|0
0|2020-12-05|7792.0|0|307.0|0|3.7905914310408693|0|8099.0|0
0|2020-12-06|7792.0|0|307.0|0|3.7905914310408693|0|8099.0|0
0|2020-12-07|7792.0|0|307.0|0|3.7905914310408693|0|8099.0|0
0|2020-12-08|7792.0|0|307.0|0|3.7905914310408693|0|8099.0|0
