|dates|SanFrancisco_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|SanFrancisco_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|SanFrancisco_California_UnitedStates.NYT_ConfirmedDeaths.data|SanFrancisco_California_UnitedStates.NYT_ConfirmedDeaths.missing|SanFrancisco_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|SanFrancisco_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|SanFrancisco_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|SanFrancisco_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
