|dates|Elbert_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Elbert_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Elbert_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Elbert_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Elbert_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Elbert_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Elbert_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Elbert_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
