|dates|ElPaso_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|ElPaso_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|ElPaso_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|ElPaso_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|ElPaso_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|ElPaso_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|ElPaso_Colorado_UnitedStates.TotalPopulation.data|ElPaso_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|720403.0|0
