|dates|Wood_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wood_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wood_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Wood_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Wood_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wood_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wood_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wood_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
