|dates|Dolores_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Dolores_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Dolores_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Dolores_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Dolores_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Dolores_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Dolores_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Dolores_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
