|dates|Essex_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Essex_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Essex_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Essex_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Essex_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Essex_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Essex_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Essex_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
