|dates|McKinley_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|McKinley_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|McKinley_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|McKinley_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|McKinley_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|McKinley_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|McKinley_NewMexico_UnitedStates.TotalPopulation.data|McKinley_NewMexico_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|71367.0|0
