|dates|Amite_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Amite_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Amite_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Amite_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Amite_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Amite_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Amite_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Amite_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
