|dates|Dearborn_Indiana_UnitedStates.BLS_EmployedPopulation.data|Dearborn_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Dearborn_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Dearborn_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Dearborn_Indiana_UnitedStates.BLS_UnemploymentRate.data|Dearborn_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Dearborn_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Dearborn_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-02|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-03|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-04|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-05|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-06|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-07|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-08|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-09|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-10|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-11|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-12|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-13|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-14|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-15|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-16|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-17|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-18|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-19|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-20|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-21|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-22|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-23|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-24|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-25|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-26|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-27|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-28|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-29|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-30|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-01-31|24853.5|0|1021.0|0|3.9459699704342115|0|25874.5|0
0|2020-02-01|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-02|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-03|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-04|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-05|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-06|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-07|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-08|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-09|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-10|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-11|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-12|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-13|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-14|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-15|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-16|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-17|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-18|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-19|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-20|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-21|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-22|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-23|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-24|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-25|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-26|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-27|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-28|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-02-29|24835.0|0|1008.5|0|3.9023352100141233|0|25843.5|0
0|2020-03-01|24135.0|0|960.0|0|3.825463239689181|0|25095.0|0
0|2020-03-02|24135.0|0|960.0|0|3.825463239689181|0|25095.0|0
0|2020-03-03|24135.0|0|960.0|0|3.825463239689181|0|25095.0|0
0|2020-03-04|24135.0|0|960.0|0|3.825463239689181|0|25095.0|0
0|2020-03-05|24135.0|0|960.0|0|3.825463239689181|0|25095.0|0
0|2020-03-06|24135.0|0|960.0|0|3.825463239689181|0|25095.0|0
0|2020-03-07|24135.0|0|960.0|0|3.825463239689181|0|25095.0|0
0|2020-03-08|24135.0|0|960.0|0|3.825463239689181|0|25095.0|0
0|2020-03-09|24135.0|0|960.0|0|3.825463239689181|0|25095.0|0
0|2020-03-10|24135.0|0|960.0|0|3.825463239689181|0|25095.0|0
0|2020-03-11|24135.0|0|960.0|0|3.825463239689181|0|25095.0|0
0|2020-03-12|24135.0|0|960.0|0|3.825463239689181|0|25095.0|0
0|2020-03-13|24135.0|0|960.0|0|3.825463239689181|0|25095.0|0
0|2020-03-14|24135.0|0|960.0|0|3.825463239689181|0|25095.0|0
0|2020-03-15|24135.0|0|960.0|0|3.825463239689181|0|25095.0|0
0|2020-03-16|24135.0|0|960.0|0|3.825463239689181|0|25095.0|0
0|2020-03-17|24135.0|0|960.0|0|3.825463239689181|0|25095.0|0
