|dates|Tunica_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Tunica_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Tunica_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Tunica_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Tunica_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Tunica_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Tunica_Mississippi_UnitedStates.TotalPopulation.data|Tunica_Mississippi_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9632.0|0
