|dates|Miami_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Miami_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Miami_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Miami_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Miami_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Miami_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Miami_Ohio_UnitedStates.TotalPopulation.data|Miami_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|106987.0|0
