|dates|Burt_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Burt_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Burt_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Burt_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Burt_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Burt_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Burt_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Burt_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
