|dates|Marion_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Marion_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Marion_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Marion_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Marion_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Marion_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Marion_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Marion_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-04|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-05|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-06|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-07|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-08|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-09|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-10|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-11|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-12|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-13|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-14|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-15|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-16|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-17|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-18|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-19|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-20|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-21|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-22|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-23|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-24|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-25|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-26|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-27|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-28|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-29|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-04-30|11258.5|0|1411.5|0|11.140489344909234|0|12670.0|0
0|2020-05-01|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-02|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-03|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-04|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-05|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-06|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-07|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-08|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-09|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-10|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-11|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-12|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-13|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-14|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-15|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-16|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-17|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-18|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-19|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-20|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-21|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-22|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-23|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-24|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-25|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-26|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-27|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-28|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-29|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-30|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-05-31|11769.0|0|1441.0|0|10.908402725208175|0|13210.0|0
0|2020-06-01|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-02|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-03|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-04|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-05|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-06|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-07|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-08|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-09|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-10|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-11|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-12|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-13|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-14|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-15|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-16|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-17|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-18|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-19|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-20|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-21|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-22|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-23|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-24|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-25|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-26|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-27|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-28|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-29|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-06-30|12367.0|0|1257.0|0|9.22636523781562|0|13624.0|0
0|2020-07-01|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-02|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-03|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-04|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-05|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-06|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-07|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-08|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-09|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-10|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-11|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-12|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-13|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-14|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-15|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-16|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-17|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-18|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-19|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-20|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-21|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-22|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-23|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-24|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-25|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-26|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-27|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-28|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-29|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-30|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-07-31|12362.0|0|1399.0|0|10.166412324685705|0|13761.0|0
0|2020-08-01|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-02|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-03|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-04|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-05|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-06|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-07|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-08|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-09|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-10|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-11|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-12|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-13|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-14|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-15|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-16|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-17|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-18|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-19|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-20|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-21|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-22|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-23|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-24|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-25|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-26|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-27|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-28|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-29|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-30|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-08-31|12743.0|0|1004.0|0|7.303411653451662|0|13747.0|0
0|2020-09-01|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-02|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-03|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-04|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-05|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-06|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-07|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-08|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-09|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-10|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-11|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-12|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-13|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-14|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-15|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-16|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-17|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-18|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-19|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-20|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-21|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-22|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-23|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-24|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-25|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-26|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-27|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-28|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-29|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-09-30|12672.0|0|975.0|0|7.144427346669597|0|13647.0|0
0|2020-10-01|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-02|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-03|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-04|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-05|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-06|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-07|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-08|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-09|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-10|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-11|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-12|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-13|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-14|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-15|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-16|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-17|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-18|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-19|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-20|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-21|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-22|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-23|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-24|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-25|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-26|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-27|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-28|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-29|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-30|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-10-31|12732.0|0|1000.0|0|7.282260413632391|0|13732.0|0
0|2020-11-01|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-02|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-03|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-04|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-05|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-06|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-07|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-08|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-09|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-10|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-11|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-12|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-13|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-14|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-15|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-16|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-17|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-18|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-19|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-20|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-21|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-22|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-23|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-24|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-25|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-26|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-27|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-28|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-29|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-11-30|12059.0|0|1080.0|0|8.219803638024203|0|13139.0|0
0|2020-12-01|11980.0|0|1213.0|0|9.19426968847116|0|13193.0|0
0|2020-12-02|11980.0|0|1213.0|0|9.19426968847116|0|13193.0|0
0|2020-12-03|11980.0|0|1213.0|0|9.19426968847116|0|13193.0|0
