|dates|Swisher_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Swisher_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Swisher_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Swisher_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Swisher_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Swisher_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Swisher_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Swisher_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
