|dates|Suwannee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Suwannee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Suwannee_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Suwannee_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Suwannee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Suwannee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Suwannee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Suwannee_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
