|dates|Rooks_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rooks_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rooks_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Rooks_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Rooks_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rooks_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rooks_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rooks_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
