|dates|Lawrence_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lawrence_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lawrence_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lawrence_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lawrence_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lawrence_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lawrence_Illinois_UnitedStates.TotalPopulation.data|Lawrence_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|15678.0|0
