|dates|Kitsap_Washington_UnitedStates.BLS_EmployedPopulation.data|Kitsap_Washington_UnitedStates.BLS_EmployedPopulation.missing|Kitsap_Washington_UnitedStates.BLS_UnemployedPopulation.data|Kitsap_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Kitsap_Washington_UnitedStates.BLS_UnemploymentRate.data|Kitsap_Washington_UnitedStates.BLS_UnemploymentRate.missing|Kitsap_Washington_UnitedStates.BLS_LaborForcePopulation.data|Kitsap_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-28|124129.5|0|6108.5|0|4.690259371304842|0|130238.0|0
0|2020-03-29|124129.5|0|6108.5|0|4.690259371304842|0|130238.0|0
0|2020-03-30|124129.5|0|6108.5|0|4.690259371304842|0|130238.0|0
0|2020-03-31|124129.5|0|6108.5|0|4.690259371304842|0|130238.0|0
0|2020-04-01|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-02|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-03|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-04|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-05|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-06|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-07|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-08|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-09|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-10|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-11|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-12|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-13|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-14|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-15|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-16|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-17|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-18|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-19|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-20|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-21|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-22|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-23|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-24|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-25|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-26|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-27|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-28|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-29|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-04-30|113193.0|0|19199.5|0|14.50195441584682|0|132392.5|0
0|2020-05-01|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-02|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-03|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-04|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-05|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-06|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-07|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-08|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-09|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-10|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-11|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-12|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-13|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-14|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-15|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-16|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-17|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-18|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-19|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-20|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-21|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-22|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-23|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-24|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-25|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-26|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-27|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-28|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-29|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-30|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-05-31|114254.0|0|15059.0|0|11.645387548042347|0|129313.0|0
0|2020-06-01|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-02|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-03|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-04|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-05|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-06|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-07|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-08|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-09|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-10|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-11|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-12|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-13|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-14|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-15|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-16|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-17|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-18|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-19|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-20|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-21|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-22|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-23|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-24|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-25|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-26|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-27|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-28|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-29|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-06-30|115189.0|0|11485.0|0|9.066580355874134|0|126674.0|0
0|2020-07-01|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-02|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-03|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-04|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-05|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-06|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-07|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-08|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-09|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-10|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-11|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-12|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-13|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-14|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-15|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-16|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-17|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-18|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-19|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-20|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-21|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-22|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-23|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-24|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-25|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-26|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-27|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-28|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-29|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-30|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-07-31|115558.0|0|12677.0|0|9.885756618707841|0|128235.0|0
0|2020-08-01|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-02|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-03|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-04|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-05|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-06|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-07|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-08|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-09|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-10|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-11|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-12|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-13|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-14|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-15|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-16|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-17|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-18|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-19|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-20|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-21|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-22|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-23|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-24|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-25|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-26|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-27|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-28|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-29|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-30|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-08-31|116426.0|0|9971.0|0|7.888636597387596|0|126397.0|0
0|2020-09-01|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-02|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-03|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-04|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-05|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-06|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-07|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-08|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-09|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-10|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-11|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-12|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-13|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-14|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-15|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-16|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-17|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-18|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-19|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-20|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-21|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-22|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-23|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-24|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-25|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-26|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-27|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-28|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-29|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-09-30|116556.0|0|8665.0|0|6.919765853970181|0|125221.0|0
0|2020-10-01|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-02|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-03|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-04|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-05|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-06|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-07|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-08|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-09|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-10|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-11|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-12|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-13|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-14|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-15|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-16|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-17|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-18|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-19|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-20|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-21|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-22|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-23|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-24|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-25|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-26|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-27|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-28|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-29|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-30|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-10-31|126930.0|0|7421.0|0|5.52359119024049|0|134351.0|0
0|2020-11-01|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-02|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-03|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-04|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-05|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-06|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-07|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-08|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-09|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-10|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-11|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-12|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-13|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-14|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-15|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-16|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-17|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-18|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-19|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-20|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-21|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-22|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-23|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-24|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-25|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-26|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-27|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-28|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-29|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-11-30|118236.0|0|7508.0|0|5.970861432752258|0|125744.0|0
0|2020-12-01|117241.0|0|7649.0|0|6.124589638882217|0|124890.0|0
