|dates|Indiana_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Indiana_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Indiana_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Indiana_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Indiana_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Indiana_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Indiana_Pennsylvania_UnitedStates.TotalPopulation.data|Indiana_Pennsylvania_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|84073.0|0
