|dates|Erie_NewYork_UnitedStates.BLS_EmployedPopulation.data|Erie_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Erie_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Erie_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Erie_NewYork_UnitedStates.BLS_UnemploymentRate.data|Erie_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Erie_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Erie_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-02|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-03|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-04|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-05|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-06|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-07|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-08|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-09|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-10|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-11|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-12|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-13|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-14|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-15|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-16|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-17|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-18|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-19|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-20|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-21|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-22|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-23|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-24|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-25|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-26|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-27|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-28|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-29|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-30|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-01-31|422220.0|0|21490.5|0|4.843360704783862|0|443710.5|0
0|2020-02-01|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-02|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-03|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-04|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-05|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-06|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-07|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-08|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-09|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-10|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-11|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-12|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-13|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-14|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-15|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-16|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-17|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-18|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-19|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-20|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-21|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-22|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-23|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-24|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-25|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-26|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-27|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-28|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-02-29|420454.5|0|20930.0|0|4.741897370659822|0|441384.5|0
0|2020-03-01|419289.0|0|21566.5|0|4.891965734804261|0|440855.5|0
0|2020-03-02|419289.0|0|21566.5|0|4.891965734804261|0|440855.5|0
0|2020-03-03|419289.0|0|21566.5|0|4.891965734804261|0|440855.5|0
