|dates|Titus_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Titus_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Titus_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Titus_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Titus_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Titus_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Titus_Texas_UnitedStates.TotalPopulation.data|Titus_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|32750.0|0
