|dates|Tuscola_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Tuscola_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Tuscola_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Tuscola_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Tuscola_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Tuscola_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Tuscola_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Tuscola_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
