|dates|Uvalde_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Uvalde_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Uvalde_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Uvalde_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Uvalde_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Uvalde_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Uvalde_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Uvalde_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
