|dates|Colquitt_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Colquitt_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Colquitt_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Colquitt_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Colquitt_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Colquitt_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Colquitt_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Colquitt_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
