|dates|SantaClara_California_UnitedStates.MaleAndFemale_AtLeast65_Population.data|SantaClara_California_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|SantaClara_California_UnitedStates.Male_Total_Population.data|SantaClara_California_UnitedStates.Male_Total_Population.missing|SantaClara_California_UnitedStates.Female_Total_Population.data|SantaClara_California_UnitedStates.Female_Total_Population.missing|SantaClara_California_UnitedStates.MaleAndFemale_Under18_Population.data|SantaClara_California_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-03-21|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-03-22|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-03-23|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-03-24|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-03-25|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-03-26|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-03-27|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-03-28|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-03-29|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-03-30|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-03-31|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-01|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-02|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-03|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-04|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-05|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-06|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-07|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-08|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-09|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-10|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-11|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-12|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-13|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-14|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-15|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-16|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-17|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-18|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-19|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-20|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-21|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-22|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-23|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-24|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-25|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-26|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-27|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-28|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-29|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-04-30|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-01|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-02|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-03|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-04|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-05|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-06|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-07|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-08|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-09|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-10|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-11|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-12|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-13|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-14|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-15|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-16|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-17|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-18|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-19|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-20|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-21|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-22|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-23|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-24|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-25|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-26|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-27|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-28|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-29|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-30|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-05-31|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-01|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-02|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-03|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-04|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-05|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-06|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-07|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-08|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-09|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-10|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-11|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-12|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-13|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-14|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-15|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-16|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-17|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-18|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-19|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-20|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-21|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-22|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-23|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-24|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-25|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-26|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-27|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-28|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-29|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-06-30|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-01|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-02|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-03|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-04|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-05|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-06|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-07|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-08|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-09|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-10|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-11|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-12|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-13|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-14|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-15|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-16|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-17|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-18|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-19|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-20|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-21|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-22|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-23|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-24|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-25|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-26|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-27|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-28|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-29|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-30|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-07-31|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-01|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-02|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-03|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-04|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-05|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-06|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-07|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-08|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-09|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-10|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-11|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-12|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-13|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-14|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-15|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-16|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-17|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-18|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-19|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-20|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-21|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-22|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-23|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-24|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-25|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-26|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-27|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-28|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-29|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-30|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-08-31|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-01|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-02|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-03|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-04|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-05|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-06|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-07|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-08|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-09|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-10|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-11|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-12|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-13|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-14|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-15|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-16|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-17|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-18|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-19|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-20|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-21|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-22|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-23|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-24|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-25|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-26|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-27|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-28|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-29|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-09-30|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-01|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-02|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-03|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-04|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-05|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-06|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-07|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-08|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-09|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-10|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-11|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-12|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-13|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-14|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-15|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-16|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-17|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-18|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-19|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-20|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-21|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-22|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-23|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-24|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-25|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-26|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-27|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-28|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-29|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-30|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-10-31|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-01|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-02|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-03|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-04|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-05|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-06|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-07|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-08|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-09|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-10|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-11|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-12|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-13|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-14|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-15|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-16|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-17|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-18|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-19|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-20|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-21|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-22|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-23|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-24|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-25|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-26|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-27|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-28|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-29|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-11-30|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-01|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-02|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-03|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-04|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-05|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-06|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-07|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-08|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-09|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-10|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-11|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-12|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-13|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-14|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-15|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-16|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-17|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-18|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-19|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-20|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-21|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-22|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-23|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-24|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-25|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-26|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-27|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-28|261131.0|0|980868.0|0|956702.0|0|424427.0|0
0|2020-12-29|261131.0|0|980868.0|0|956702.0|0|424427.0|0
