|dates|Stanton_Kansas_UnitedStates.BLS_EmployedPopulation.data|Stanton_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Stanton_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Stanton_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Stanton_Kansas_UnitedStates.BLS_UnemploymentRate.data|Stanton_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Stanton_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Stanton_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-02|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-03|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-04|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-05|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-06|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-07|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-08|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-09|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-10|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-11|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-12|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-13|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-14|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-15|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-16|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-17|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-18|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-19|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-20|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-21|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-22|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-23|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-24|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-25|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-26|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-27|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-28|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-29|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-30|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-01-31|985.5|0|29.5|0|2.9064039408866993|0|1015.0|0
0|2020-02-01|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-02|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-03|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-04|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-05|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-06|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-07|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-08|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-09|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-10|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-11|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-12|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-13|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-14|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-15|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-16|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-17|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-18|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-19|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-20|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-21|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-22|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-23|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-24|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-25|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-26|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-27|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-28|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-02-29|986.5|0|27.0|0|2.664035520473606|0|1013.5|0
0|2020-03-01|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-02|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-03|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-04|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-05|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-06|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-07|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-08|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-09|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-10|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-11|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-12|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-13|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-14|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-15|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-16|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-17|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-18|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-19|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-20|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-21|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-22|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-23|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-24|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-25|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-26|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-27|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-28|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-29|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-30|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-03-31|984.0|0|26.5|0|2.6224641266699655|0|1010.5|0
0|2020-04-01|899.5|0|21.0|0|2.2813688212927756|0|920.5|0
0|2020-04-02|899.5|0|21.0|0|2.2813688212927756|0|920.5|0
0|2020-04-03|899.5|0|21.0|0|2.2813688212927756|0|920.5|0
0|2020-04-04|899.5|0|21.0|0|2.2813688212927756|0|920.5|0
0|2020-04-05|899.5|0|21.0|0|2.2813688212927756|0|920.5|0
0|2020-04-06|899.5|0|21.0|0|2.2813688212927756|0|920.5|0
0|2020-04-07|899.5|0|21.0|0|2.2813688212927756|0|920.5|0
0|2020-04-08|899.5|0|21.0|0|2.2813688212927756|0|920.5|0
0|2020-04-09|899.5|0|21.0|0|2.2813688212927756|0|920.5|0
0|2020-04-10|899.5|0|21.0|0|2.2813688212927756|0|920.5|0
