|dates|Logan_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Logan_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Logan_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Logan_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Logan_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Logan_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Logan_Illinois_UnitedStates.TotalPopulation.data|Logan_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|28618.0|0
