|dates|Wells_Indiana_UnitedStates.BLS_EmployedPopulation.data|Wells_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Wells_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Wells_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Wells_Indiana_UnitedStates.BLS_UnemploymentRate.data|Wells_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Wells_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Wells_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-02|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-03|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-04|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-05|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-06|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-07|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-08|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-09|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-10|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-11|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-12|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-13|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-14|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-15|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-16|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-17|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-18|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-19|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-20|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-21|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-22|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-23|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-24|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-25|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-26|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-27|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-28|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-29|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-30|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-01-31|13922.5|0|454.0|0|3.1579313462943|0|14376.5|0
0|2020-02-01|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-02|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-03|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-04|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-05|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-06|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-07|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-08|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-09|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-10|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-11|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-12|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-13|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-14|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-15|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-16|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-17|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-18|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-19|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-20|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-21|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-22|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-23|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-24|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-25|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-26|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-27|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-28|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-02-29|13909.0|0|430.5|0|3.0021967293141323|0|14339.5|0
0|2020-03-01|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-02|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-03|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-04|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-05|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-06|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-07|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-08|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-09|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-10|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-11|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-12|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-13|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-14|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-15|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-16|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-17|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-18|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-19|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-20|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-21|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-22|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-23|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-24|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-25|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-26|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-27|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-28|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-29|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-30|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-03-31|13473.5|0|419.5|0|3.0195062261570573|0|13893.0|0
0|2020-04-01|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
0|2020-04-02|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
0|2020-04-03|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
0|2020-04-04|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
0|2020-04-05|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
0|2020-04-06|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
0|2020-04-07|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
0|2020-04-08|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
0|2020-04-09|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
0|2020-04-10|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
0|2020-04-11|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
0|2020-04-12|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
0|2020-04-13|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
0|2020-04-14|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
0|2020-04-15|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
0|2020-04-16|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
0|2020-04-17|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
0|2020-04-18|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
0|2020-04-19|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
0|2020-04-20|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
0|2020-04-21|11301.0|0|2197.5|0|16.27958662073564|0|13498.5|0
