|dates|Worcester_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Worcester_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Worcester_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Worcester_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Worcester_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Worcester_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Worcester_Maryland_UnitedStates.TotalPopulation.data|Worcester_Maryland_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|52276.0|0
