|dates|Greeley_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Greeley_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Greeley_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Greeley_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Greeley_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Greeley_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Greeley_Kansas_UnitedStates.TotalPopulation.data|Greeley_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1232.0|0
