|dates|Daniels_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Daniels_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Daniels_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Daniels_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Daniels_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Daniels_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Daniels_Montana_UnitedStates.TotalPopulation.data|Daniels_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1690.0|0
