|dates|Linn_Iowa_UnitedStates.BLS_EmployedPopulation.data|Linn_Iowa_UnitedStates.BLS_EmployedPopulation.missing|Linn_Iowa_UnitedStates.BLS_UnemployedPopulation.data|Linn_Iowa_UnitedStates.BLS_UnemployedPopulation.missing|Linn_Iowa_UnitedStates.BLS_UnemploymentRate.data|Linn_Iowa_UnitedStates.BLS_UnemploymentRate.missing|Linn_Iowa_UnitedStates.BLS_LaborForcePopulation.data|Linn_Iowa_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-22|119386.0|0|4471.5|0|3.610197202430212|0|123857.5|0
0|2020-01-23|119386.0|0|4471.5|0|3.610197202430212|0|123857.5|0
0|2020-01-24|119386.0|0|4471.5|0|3.610197202430212|0|123857.5|0
0|2020-01-25|119386.0|0|4471.5|0|3.610197202430212|0|123857.5|0
0|2020-01-26|119386.0|0|4471.5|0|3.610197202430212|0|123857.5|0
0|2020-01-27|119386.0|0|4471.5|0|3.610197202430212|0|123857.5|0
0|2020-01-28|119386.0|0|4471.5|0|3.610197202430212|0|123857.5|0
0|2020-01-29|119386.0|0|4471.5|0|3.610197202430212|0|123857.5|0
0|2020-01-30|119386.0|0|4471.5|0|3.610197202430212|0|123857.5|0
0|2020-01-31|119386.0|0|4471.5|0|3.610197202430212|0|123857.5|0
0|2020-02-01|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-02|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-03|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-04|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-05|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-06|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-07|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-08|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-09|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-10|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-11|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-12|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-13|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-14|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-15|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-16|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-17|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-18|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-19|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-20|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-21|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-22|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-23|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-24|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-25|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-26|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-27|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-28|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-02-29|119023.0|0|4043.5|0|3.2856220011132193|0|123066.5|0
0|2020-03-01|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-02|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-03|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-04|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-05|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-06|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-07|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-08|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-09|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-10|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-11|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-12|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-13|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-14|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-15|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-16|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-17|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-18|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-19|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-20|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-21|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-22|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-23|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-24|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-25|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-26|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-27|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-28|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-29|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-30|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-03-31|117510.0|0|4639.0|0|3.7978206943978257|0|122149.0|0
0|2020-04-01|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-02|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-03|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-04|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-05|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-06|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-07|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-08|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-09|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-10|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-11|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-12|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-13|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-14|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-15|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-16|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-17|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-18|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-19|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-20|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-21|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-22|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-23|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-24|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-25|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-26|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-27|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-28|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-29|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-04-30|107555.0|0|15706.0|0|12.742067645078329|0|123261.0|0
0|2020-05-01|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-02|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-03|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-04|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-05|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-06|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-07|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-08|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-09|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-10|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-11|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-12|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-13|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-14|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-15|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-16|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-17|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-18|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-19|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-20|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-21|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-22|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-23|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-24|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-25|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-26|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-27|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-28|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-29|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-30|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-05-31|107395.0|0|11450.0|0|9.634397744961925|0|118845.0|0
0|2020-06-01|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-02|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-03|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-04|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-05|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-06|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-07|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-08|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-09|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-10|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-11|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-12|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-13|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-14|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-15|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-16|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-17|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-18|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-19|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-20|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-21|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-22|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-23|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-24|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-25|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-26|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-27|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-28|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-29|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-06-30|108605.0|0|10473.0|0|8.795075496733233|0|119078.0|0
0|2020-07-01|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-02|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-03|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-04|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-05|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-06|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-07|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-08|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-09|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-10|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-11|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-12|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-13|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-14|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-15|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-16|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-17|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-18|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-19|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-20|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-21|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-22|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-23|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-24|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-25|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-26|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-27|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-28|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-29|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-30|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-07-31|109718.0|0|8644.0|0|7.303019550193474|0|118362.0|0
0|2020-08-01|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-02|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-03|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-04|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-05|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-06|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-07|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-08|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-09|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-10|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-11|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-12|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-13|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-14|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-15|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-16|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-17|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-18|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-19|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-20|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-21|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-22|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-23|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-24|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-25|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-26|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-27|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-28|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-29|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-30|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-08-31|108371.0|0|8184.0|0|7.0215777958903525|0|116555.0|0
0|2020-09-01|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-02|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-03|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-04|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-05|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-06|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-07|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-08|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-09|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-10|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-11|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-12|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-13|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-14|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-15|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-16|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-17|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-18|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-19|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-20|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-21|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-22|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-23|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-24|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-25|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-26|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-27|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-28|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-29|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-09-30|109674.0|0|6680.0|0|5.741100434879764|0|116354.0|0
0|2020-10-01|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-02|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-03|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-04|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-05|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-06|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-07|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-08|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-09|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-10|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-11|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-12|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-13|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-14|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-15|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-16|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-17|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-18|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-19|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-20|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-21|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-22|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-23|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-24|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-25|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-26|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-27|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-28|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-29|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-30|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-10-31|110925.0|0|5185.0|0|4.465592972181552|0|116110.0|0
0|2020-11-01|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-02|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-03|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-04|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-05|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-06|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-07|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-08|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-09|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-10|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-11|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-12|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-13|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-14|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-15|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-16|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-17|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-18|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-19|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-20|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-21|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-22|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-23|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-24|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-25|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-26|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-27|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-28|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
0|2020-11-29|109714.0|0|5433.0|0|4.718316586624055|0|115147.0|0
