|dates|VanBuren_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|VanBuren_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|VanBuren_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|VanBuren_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|VanBuren_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|VanBuren_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|VanBuren_Michigan_UnitedStates.TotalPopulation.data|VanBuren_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|75677.0|0
