|dates|Pawnee_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pawnee_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pawnee_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pawnee_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pawnee_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pawnee_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pawnee_Kansas_UnitedStates.TotalPopulation.data|Pawnee_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6414.0|0
