|dates|Pocahontas_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pocahontas_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pocahontas_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pocahontas_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pocahontas_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pocahontas_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pocahontas_Iowa_UnitedStates.TotalPopulation.data|Pocahontas_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6619.0|0
