|dates|Collingsworth_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Collingsworth_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Collingsworth_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Collingsworth_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Collingsworth_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Collingsworth_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Collingsworth_Texas_UnitedStates.TotalPopulation.data|Collingsworth_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2920.0|0
