|dates|Toombs_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Toombs_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Toombs_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Toombs_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Toombs_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Toombs_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Toombs_Georgia_UnitedStates.TotalPopulation.data|Toombs_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26830.0|0
