|dates|Sioux_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sioux_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sioux_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sioux_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sioux_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sioux_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sioux_Iowa_UnitedStates.TotalPopulation.data|Sioux_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|34855.0|0
