|dates|Moffat_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Moffat_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Moffat_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Moffat_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Moffat_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Moffat_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Moffat_Colorado_UnitedStates.TotalPopulation.data|Moffat_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|13283.0|0
