|dates|Pope_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pope_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pope_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pope_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pope_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pope_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pope_Illinois_UnitedStates.TotalPopulation.data|Pope_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4177.0|0
