|dates|Antrim_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Antrim_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Antrim_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Antrim_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Antrim_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Antrim_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Antrim_Michigan_UnitedStates.TotalPopulation.data|Antrim_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|23324.0|0
