|dates|Menifee_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Menifee_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Menifee_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Menifee_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Menifee_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Menifee_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Menifee_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Menifee_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-08|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-09|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-10|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-11|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-12|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-13|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-14|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-15|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-16|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-17|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-18|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-19|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-20|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-21|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-22|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-23|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-24|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-25|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-26|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-27|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-28|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-02-29|2140.0|0|218.0|0|9.245122985581|0|2358.0|0
0|2020-03-01|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-02|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-03|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-04|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-05|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-06|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-07|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-08|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-09|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-10|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-11|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-12|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-13|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-14|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-15|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-16|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-17|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-18|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-19|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-20|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-21|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-22|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-23|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-24|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-25|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-26|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-27|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-28|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-29|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-30|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-03-31|2135.0|0|216.5|0|9.206889219647033|0|2351.5|0
0|2020-04-01|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-02|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-03|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-04|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-05|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-06|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-07|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-08|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-09|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-10|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-11|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-12|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-13|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-14|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-15|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-16|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-17|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-18|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-19|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-20|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-21|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-22|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-23|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-24|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-25|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-26|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-27|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-28|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-29|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-04-30|1893.5|0|404.5|0|17.602262837249782|0|2298.0|0
0|2020-05-01|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-02|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-03|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-04|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-05|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-06|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-07|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-08|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-09|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-10|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-11|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-12|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-13|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-14|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-15|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-16|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-17|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-18|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-19|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-20|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-21|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-22|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-23|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-24|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-25|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-26|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-27|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-28|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-29|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-30|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-05-31|1969.0|0|267.0|0|11.940966010733453|0|2236.0|0
0|2020-06-01|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-02|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-03|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-04|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-05|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-06|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-07|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-08|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-09|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-10|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-11|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-12|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-13|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-14|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-15|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-16|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-17|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-18|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-19|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-20|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-21|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-22|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-23|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-24|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-25|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-26|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-27|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-28|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-29|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-06-30|2068.0|0|148.0|0|6.67870036101083|0|2216.0|0
0|2020-07-01|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-02|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-03|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-04|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-05|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-06|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-07|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-08|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-09|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-10|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-11|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-12|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-13|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-14|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-15|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-16|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-17|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-18|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-19|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-20|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-21|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-22|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-23|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-24|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-25|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-26|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-27|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-28|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-29|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-30|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-07-31|2058.0|0|162.0|0|7.297297297297297|0|2220.0|0
0|2020-08-01|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-02|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-03|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-04|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-05|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-06|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-07|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-08|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-09|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-10|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-11|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-12|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-13|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-14|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-15|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-16|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-17|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-18|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-19|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-20|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-21|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-22|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-23|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-24|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-25|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-26|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-27|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-28|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-29|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-30|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-08-31|2079.0|0|142.0|0|6.393516434038721|0|2221.0|0
0|2020-09-01|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-02|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-03|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-04|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-05|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-06|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-07|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-08|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-09|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-10|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-11|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-12|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-13|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-14|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-15|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-16|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-17|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-18|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-19|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-20|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-21|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-22|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-23|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-24|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-25|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-26|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-27|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-28|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-29|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-09-30|2057.0|0|142.0|0|6.457480673033197|0|2199.0|0
0|2020-10-01|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-02|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-03|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-04|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-05|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-06|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-07|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-08|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-09|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-10|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-11|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-12|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-13|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-14|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-15|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-16|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-17|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-18|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-19|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-20|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-21|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-22|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-23|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-24|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-25|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-26|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-27|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-28|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-29|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-30|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-10-31|2058.0|0|148.0|0|6.70897552130553|0|2206.0|0
0|2020-11-01|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-02|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-03|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-04|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-05|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-06|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-07|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-08|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-09|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-10|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-11|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-12|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-13|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-14|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-15|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-16|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-17|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-18|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-19|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-20|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-21|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-22|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-23|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-24|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-25|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-26|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-27|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-28|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-29|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-11-30|2067.0|0|166.0|0|7.433945364979848|0|2233.0|0
0|2020-12-01|2039.0|0|192.0|0|8.60600627521291|0|2231.0|0
0|2020-12-02|2039.0|0|192.0|0|8.60600627521291|0|2231.0|0
0|2020-12-03|2039.0|0|192.0|0|8.60600627521291|0|2231.0|0
0|2020-12-04|2039.0|0|192.0|0|8.60600627521291|0|2231.0|0
0|2020-12-05|2039.0|0|192.0|0|8.60600627521291|0|2231.0|0
0|2020-12-06|2039.0|0|192.0|0|8.60600627521291|0|2231.0|0
0|2020-12-07|2039.0|0|192.0|0|8.60600627521291|0|2231.0|0
0|2020-12-08|2039.0|0|192.0|0|8.60600627521291|0|2231.0|0
0|2020-12-09|2039.0|0|192.0|0|8.60600627521291|0|2231.0|0
0|2020-12-10|2039.0|0|192.0|0|8.60600627521291|0|2231.0|0
