|dates|Erie_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Erie_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Erie_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Erie_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Erie_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Erie_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Erie_Ohio_UnitedStates.TotalPopulation.data|Erie_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|74266.0|0
