|dates|Brown_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Brown_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Brown_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Brown_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Brown_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Brown_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Brown_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Brown_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-02|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-03|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-04|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-05|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-06|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-07|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-08|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-09|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-10|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-11|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-12|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-13|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-14|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-15|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-16|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-17|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-18|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-19|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-20|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-21|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-22|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-23|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-24|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-25|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-26|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-27|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-28|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-29|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-30|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-01-31|13427.0|0|726.0|0|5.129654490214089|0|14153.0|0
0|2020-02-01|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-02|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-03|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-04|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-05|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-06|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-07|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-08|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-09|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-10|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-11|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-12|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-13|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-14|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-15|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-16|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-17|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-18|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-19|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-20|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-21|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-22|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-23|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-24|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-25|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-26|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-27|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-28|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-02-29|13488.5|0|676.0|0|4.772494616823749|0|14164.5|0
0|2020-03-01|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-02|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-03|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-04|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-05|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-06|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-07|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-08|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-09|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-10|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-11|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-12|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-13|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-14|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-15|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-16|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-17|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-18|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-19|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-20|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-21|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-22|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-23|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-24|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-25|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-26|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-27|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-28|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-29|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-30|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-03-31|13382.0|0|740.0|0|5.240050984279847|0|14122.0|0
0|2020-04-01|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-02|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-03|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-04|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-05|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-06|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-07|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-08|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-09|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-10|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-11|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-12|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-13|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-14|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-15|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-16|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-17|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-18|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-19|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-20|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-21|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-22|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-23|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-24|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-25|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-26|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-27|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-28|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-29|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-04-30|13087.5|0|951.5|0|6.777548258422964|0|14039.0|0
0|2020-05-01|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-02|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-03|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-04|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-05|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-06|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-07|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-08|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-09|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-10|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-11|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-12|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-13|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-14|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-15|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-16|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-17|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-18|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-19|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-20|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-21|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-22|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-23|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-24|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-25|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-26|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-27|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-28|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-29|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-30|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-05-31|13101.0|0|1169.0|0|8.192011212333567|0|14270.0|0
0|2020-06-01|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-02|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-03|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-04|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-05|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-06|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-07|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-08|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-09|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-10|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-11|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-12|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-13|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-14|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-15|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-16|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-17|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-18|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-19|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-20|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-21|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-22|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-23|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-24|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-25|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-26|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-27|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-28|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-29|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-06-30|13839.0|0|910.0|0|6.169909824394874|0|14749.0|0
0|2020-07-01|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-02|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-03|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-04|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-05|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-06|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-07|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-08|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-09|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-10|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-11|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-12|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-13|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-14|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-15|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-16|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-17|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-18|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-19|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-20|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-21|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-22|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-23|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-24|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-25|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-26|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-27|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-28|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-29|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-30|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-07-31|13891.0|0|719.0|0|4.921286789869952|0|14610.0|0
0|2020-08-01|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-02|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-03|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-04|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-05|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-06|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-07|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-08|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-09|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-10|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-11|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-12|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-13|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-14|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-15|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-16|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-17|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-18|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-19|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-20|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-21|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-22|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-23|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-24|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-25|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
0|2020-08-26|13762.0|0|597.0|0|4.157671147015809|0|14359.0|0
