|dates|Daniels_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Daniels_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Daniels_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Daniels_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Daniels_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Daniels_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Daniels_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Daniels_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
