|dates|SweetGrass_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|SweetGrass_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|SweetGrass_Montana_UnitedStates.NYT_ConfirmedDeaths.data|SweetGrass_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|SweetGrass_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|SweetGrass_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|SweetGrass_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|SweetGrass_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
