|dates|Laurel_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Laurel_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Laurel_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Laurel_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Laurel_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Laurel_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Laurel_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Laurel_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
