|dates|Hale_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hale_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hale_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hale_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hale_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hale_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hale_Alabama_UnitedStates.TotalPopulation.data|Hale_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14651.0|0
