|dates|Menard_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Menard_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Menard_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Menard_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Menard_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Menard_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Menard_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Menard_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
