|dates|SantaCruz_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SantaCruz_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SantaCruz_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SantaCruz_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SantaCruz_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SantaCruz_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SantaCruz_Arizona_UnitedStates.TotalPopulation.data|SantaCruz_Arizona_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|46498.0|0
