|dates|Tolland_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Tolland_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Tolland_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Tolland_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Tolland_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Tolland_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Tolland_Connecticut_UnitedStates.TotalPopulation.data|Tolland_Connecticut_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|150721.0|0
