|dates|BaltimoreCity_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|BaltimoreCity_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|BaltimoreCity_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|BaltimoreCity_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|BaltimoreCity_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|BaltimoreCity_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|BaltimoreCity_Maryland_UnitedStates.TotalPopulation.data|BaltimoreCity_Maryland_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
