|dates|Stewart_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Stewart_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Stewart_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Stewart_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Stewart_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Stewart_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Stewart_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Stewart_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
