|dates|Dade_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Dade_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Dade_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Dade_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Dade_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Dade_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Dade_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Dade_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
