|dates|Colorado_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Colorado_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Colorado_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Colorado_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Colorado_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Colorado_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Colorado_Texas_UnitedStates.TotalPopulation.data|Colorado_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21493.0|0
