|dates|Grand_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Grand_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Grand_Utah_UnitedStates.NYT_ConfirmedDeaths.data|Grand_Utah_UnitedStates.NYT_ConfirmedDeaths.missing|Grand_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Grand_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Grand_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Grand_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
