|dates|Okeechobee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Okeechobee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Okeechobee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Okeechobee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Okeechobee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Okeechobee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Okeechobee_Florida_UnitedStates.TotalPopulation.data|Okeechobee_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|42168.0|0
