|dates|SanFrancisco_California_UnitedStates.MaleAndFemale_AtLeast65_Population.data|SanFrancisco_California_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|SanFrancisco_California_UnitedStates.Male_Total_Population.data|SanFrancisco_California_UnitedStates.Male_Total_Population.missing|SanFrancisco_California_UnitedStates.Female_Total_Population.data|SanFrancisco_California_UnitedStates.Female_Total_Population.missing|SanFrancisco_California_UnitedStates.MaleAndFemale_Under18_Population.data|SanFrancisco_California_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-02-09|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-02-10|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-02-11|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-02-12|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-02-13|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-02-14|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-02-15|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-02-16|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-02-17|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-02-18|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-02-19|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-02-20|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-02-21|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-02-22|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-02-23|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-02-24|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-02-25|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-02-26|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-02-27|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-02-28|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-02-29|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-01|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-02|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-03|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-04|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-05|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-06|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-07|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-08|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-09|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-10|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-11|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-12|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-13|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-14|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-15|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-16|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-17|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-18|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-19|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-20|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-21|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-22|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-23|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-24|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-25|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-26|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-27|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-28|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-29|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-30|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-03-31|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-01|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-02|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-03|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-04|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-05|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-06|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-07|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-08|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-09|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-10|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-11|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-12|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-13|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-14|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-15|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-16|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-17|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-18|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-19|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-20|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-21|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-22|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-23|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-24|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-25|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-26|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-27|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-28|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-29|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-04-30|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-01|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-02|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-03|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-04|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-05|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-06|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-07|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-08|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-09|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-10|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-11|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-12|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-13|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-14|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-15|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-16|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-17|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-18|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-19|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-20|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-21|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-22|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-23|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-24|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-25|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-26|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-27|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-28|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-29|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-30|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-05-31|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-01|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-02|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-03|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-04|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-05|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-06|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-07|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-08|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-09|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-10|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-11|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-12|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-13|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-14|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-15|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-16|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-17|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-18|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-19|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-20|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-21|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-22|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-23|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-24|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-25|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-26|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-27|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-28|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-29|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-06-30|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-01|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-02|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-03|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-04|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-05|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-06|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-07|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-08|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-09|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-10|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-11|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-12|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-13|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-14|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-15|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-16|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-17|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-18|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-19|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-20|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-21|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-22|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-23|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-24|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-25|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-26|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-27|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-28|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-29|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-30|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-07-31|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-01|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-02|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-03|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-04|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-05|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-06|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-07|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-08|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-09|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-10|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-11|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-12|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-13|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-14|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-15|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-16|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-17|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-18|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-19|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-20|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-21|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-22|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-23|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-24|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-25|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-26|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-27|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-28|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-29|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-30|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-08-31|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-01|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-02|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-03|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-04|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-05|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-06|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-07|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-08|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-09|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-10|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-11|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-12|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-13|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-14|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-15|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-16|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-17|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-18|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-19|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-20|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-21|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-22|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-23|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-24|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-25|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-26|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-27|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-28|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-29|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-09-30|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-01|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-02|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-03|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-04|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-05|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-06|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-07|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-08|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-09|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-10|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-11|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-12|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-13|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-14|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-15|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-16|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-17|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-18|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-19|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-20|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-21|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-22|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-23|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-24|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-25|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-26|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-27|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-28|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-29|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-30|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-10-31|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-01|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-02|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-03|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-04|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-05|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-06|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-07|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-08|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-09|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-10|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-11|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-12|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-13|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-14|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-15|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-16|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-17|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-18|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-19|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-20|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-21|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-22|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-23|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-24|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-25|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-26|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-27|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-28|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-29|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-11-30|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-01|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-02|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-03|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-04|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-05|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-06|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-07|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-08|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-09|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-10|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-11|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-12|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-13|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-14|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-15|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-16|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-17|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-18|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-19|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-20|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-21|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-22|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-23|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-24|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-25|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-26|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-27|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-28|138249.0|0|450363.0|0|432942.0|0|118692.0|0
0|2020-12-29|138249.0|0|450363.0|0|432942.0|0|118692.0|0
