|dates|Hickory_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hickory_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hickory_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hickory_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hickory_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hickory_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hickory_Missouri_UnitedStates.TotalPopulation.data|Hickory_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9544.0|0
