|dates|Oktibbeha_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Oktibbeha_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Oktibbeha_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Oktibbeha_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Oktibbeha_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Oktibbeha_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Oktibbeha_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Oktibbeha_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
