|dates|LasAnimas_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|LasAnimas_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|LasAnimas_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|LasAnimas_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|LasAnimas_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|LasAnimas_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|LasAnimas_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|LasAnimas_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
